variable,coef,std_err,t_stat,p_value
const,0.35995223848241625,0.028454753019159746,12.649986392081694,1.118942013221582e-36
brent_pos_ret,-0.006608087681121591,0.010987327118371387,-0.6014281371556256,0.5475548626160005
oil_large_pos_shock,0.08724783777685521,0.05543336715582563,1.5739227518255876,0.11550530928049653
spx_vol_lag1,0.2524349186693648,0.024895727854703887,10.139688228543552,3.682730478710475e-24
msci_vol,0.2078520902224429,0.027883894844745842,7.45419861105266,9.041570828474202e-14
hy_vol,0.9446955361993931,0.23118594749086335,4.086301725742773,4.383037136937805e-05
us10y_vol,0.3599040477782384,0.2627111398276909,1.369961121611726,0.17069903822115717
