variable,coef,std_err,t_stat,p_value
const,1.054887799817545,0.4169433293194333,2.5300507902102987,0.011404601638067908
brent_quarterly_ret_pos,-0.01757056214173844,0.041051440629605945,-0.42801328947921746,0.6686414449895427
brent_quarterly_large_pos_shock,0.9825765713654762,1.9326034642323857,0.5084211994599459,0.6111579887711203
GDP - Investment_growth_lag1,0.20472008416759557,0.16008914030717034,1.2787880787840438,0.2009716930323877
US GDP_growth_lag1,-0.4888430514364456,0.5173116412581763,-0.9449682018512264,0.34467511021141195
