window,target,model_type,n_obs,n_train,n_oos,phi_coef,phi_pvalue,r_squared_is,adj_r2_is,aic_is,bic_is,rmse_is,mae_is,rmse_oos,mae_oos
FOCUS,US GDP_growth,AR(1),43,36,7,0.202301432079803,0.1772547790883906,0.04149301783499593,0.018114798757800643,63.8129360540335,67.33533628542062,0.48508105574435817,0.35629636176706886,0.2327653393357602,0.18366519249966645
FOCUS,GDP - Personal Consumption_growth,AR(1),43,36,7,0.20404959363550304,0.22034553399749213,0.041105977913470926,0.01771831883818975,46.85524041268094,50.377640644068066,0.3982713252542721,0.3151184626933386,0.26301640153468075,0.23137577404242624
FOCUS,GDP - Goods Consumption_growth,AR(1),43,36,7,-0.046879073816754754,0.7364601359367866,0.002260951000422007,-0.022074147755665185,110.91881965512584,114.44121988651297,0.8388725893385706,0.6388586458158961,0.4130633551141947,0.32012224909879944
FOCUS,GDP - Durable Goods Consumption_growth,AR(1),43,36,7,-0.250346584649165,0.03044613131081959,0.059842662368904675,0.03691199559741454,187.23290723096588,190.75530746235302,2.0374044455740945,1.5854200141218242,0.95074308571159,0.6331855188811633
FOCUS,GDP - Non durable Goods_growth,AR(1),43,36,7,-0.2734856017840835,0.2011905124104002,0.0735525538210583,0.050956274645962085,76.1592027464762,79.68160297786332,0.5599666580887918,0.4274663355716638,0.2474937191567192,0.21482613641648893
FOCUS,GDP - Service_growth,AR(1),43,36,7,0.6150524976985593,3.983319091923855e-06,0.36511400079498546,0.3496289764241315,5.857945442100345,9.380345673487469,0.24725514088613854,0.21093765160302916,0.24141976514923505,0.21274359980772053
FOCUS,GDP - Investment_growth,AR(1),43,36,7,0.08088417533972588,0.5649303680486856,0.006454441856021176,-0.017778376635295468,200.49987984956974,204.02228008095688,2.3772486525515877,1.8884202647981985,1.6924148821753735,1.3334643915319648
