variable,coef,std_err,t_stat,p_value
const,0.25941239772102836,0.09453362925049516,2.7441281983751784,0.006067183901647509
brent_monthly_ret_pos,0.016254379230874996,0.024018898264618425,0.6767329230424725,0.4985754235987605
brent_monthly_large_pos_shock,-0.07336866410055604,0.3724070347960857,-0.197012025137306,0.8438181275071428
brent_monthly_ret_pos_lag1,-0.005893803163023192,0.013891907399677283,-0.42426162178133353,0.6713750248719298
US Retail Sales_growth_lag1,-0.20168591822839946,0.13875153201946608,-1.4535761536680116,0.146063852192219
Manufacturing ISM_chg_lag1,-0.04398186743114464,0.0894782455471115,-0.4915369893790284,0.6230466970023869
CFNAI Index_chg_lag1,-0.01210430371017105,0.04758566138051996,-0.25436871862258414,0.799210715253514
