variable,coef,std_err,t_stat,p_value
const,-0.32856154707880614,0.1777190943324371,-1.8487689705654629,0.06449117970042342
brent_monthly_ret_pos,0.07528543137714264,0.03466021989985919,2.1720990690381767,0.02984819119096057
brent_monthly_large_pos_shock,-0.5375563991136815,0.5398229201047916,-0.9958013620639335,0.31934666837269876
brent_monthly_ret_pos_lag1,0.019641777478943218,0.021147377292889565,0.9288044189549416,0.3529904539638796
Manufacturing ISM - Price Paid_chg_lag1,0.019579682414017335,0.034344485747305774,0.5700968288789505,0.5686120258509291
Manufacturing ISM_chg_lag1,0.01957968241401861,0.0343444857473056,0.5700968288789905,0.568612025850902
CFNAI Index_chg_lag1,-0.12021700475158312,0.07460391199066627,-1.6114034980715692,0.1070918053014137
