variable,coef,std_err,t_stat,p_value
const,0.4810600783395476,0.01605552528910457,29.962275894267965,3.044795194174043e-197
brent_pos_ret,0.0011532423865365275,0.008605633464401968,0.13401016802621513,0.893394534041164
oil_large_pos_shock,0.058052870332471286,0.05396832518812461,1.0756841189736503,0.28206855229396754
gold_vol_lag1,0.15197262732915678,0.018796727455847075,8.085057767961777,6.213473851725346e-16
spx_vol,0.03205850431190084,0.02166957224138983,1.4794248799552996,0.13902679463317577
us10y_vol,0.2949011247179659,0.22673592317008562,1.3006369727162568,0.19338274531505206
msci_vol,0.08895246930092837,0.02378694242350567,3.7395503683158426,0.00018434970791074464
