variable,coef,std_err,t_stat,p_value
const,0.6291583915203327,0.12535514256264035,5.019007426886698,5.19391420702916e-07
brent_quarterly_ret_pos,0.00235786117253252,0.014592630998473698,0.16157889367442638,0.8716374792915331
brent_quarterly_large_pos_shock,0.49005557910147873,0.6629924696858382,0.7391570817292896,0.45981161855849007
brent_quarterly_ret_pos_lag1,-0.00679374266226499,0.006478645228295348,-1.0486363155978138,0.2943455350225169
US GDP_growth_lag1,-0.01783737419730495,0.09993298715793514,-0.17849335544342906,0.8583355389965641
