window,target,model_type,n_obs,n_train,n_oos,phi_coef,phi_pvalue,r_squared_is,adj_r2_is,aic_is,bic_is,rmse_is,mae_is,rmse_oos,mae_oos
FULL,US GDP_growth,AR(1),143,116,27,-0.13358371907065794,0.5653370868403891,0.017860400809026733,0.010894871736750411,435.68903976044913,441.6147290209689,1.0946817740443506,0.545786763902675,3.112045002374992,1.3029605532970634
FULL,GDP - Personal Consumption_growth,AR(1),143,116,27,-0.14862869285451089,0.5351902794266289,0.022092356948041014,0.015156841749091043,456.397042002062,462.3227312625818,1.1768828680642407,0.5382789165277184,3.9905048123010753,1.6039888695120073
FULL,GDP - Goods Consumption_growth,AR(1),143,116,27,0.013307618535342349,0.9154382613688442,0.00017686773253888788,-0.006914076467939401,505.99760289550136,511.92329215602115,1.3997558667970056,0.8586163380126337,2.3784418167231007,1.4068931985971873
FULL,GDP - Durable Goods Consumption_growth,AR(1),143,116,27,-0.004860017129820952,0.947680345462737,2.3766907585098807e-05,-0.007068263114346829,694.4905585409967,700.4162478015165,2.7057093622223536,1.7174679014169967,3.974826230342143,2.436344975807391
FULL,GDP - Non durable Goods_growth,AR(1),143,116,27,-0.0901500676144409,0.637697996952576,0.008144445976298376,0.001110009422938929,387.9114225819096,393.8371118424294,0.9262687109692136,0.5890199674942256,1.732779714498761,1.038735979269865
FULL,GDP - Service_growth,AR(1),143,116,27,-0.08784140423306308,0.5903548138490347,0.007716083212307323,0.0006786086251606704,546.2667244604064,552.1924137209262,1.6113929075153366,0.5596941773598687,3.4327825034636272,1.4637788125103972
FULL,GDP - Investment_growth,AR(1),143,116,27,0.12276718657748532,0.5275718713999722,0.015071873754627374,0.008086567894731167,762.1678998398299,768.0935891003497,3.428072601648831,2.276483456380602,5.742355534960433,3.102396135250171
